locus_tag	ftype	length_bp	gene	EC_number	COG	product
BNEGNLPN_02749	CDS	285	pduA_2		COG4577	Propanediol utilization protein PduA
BNEGNLPN_02750	CDS	810	pduF		COG0580	Propanediol diffusion facilitator
BNEGNLPN_02751	CDS	912	rhaS_7			HTH-type transcriptional activator RhaS
BNEGNLPN_02752	CDS	1377	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
BNEGNLPN_02753	CDS	960	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
BNEGNLPN_02754	CDS	636	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
BNEGNLPN_02755	CDS	1140	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
BNEGNLPN_02756	CDS	606	cbiE	2.1.1.289	COG2241	Cobalt-precorrin-7 C(5)-methyltransferase
BNEGNLPN_02757	CDS	570	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
BNEGNLPN_02758	CDS	774	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
BNEGNLPN_02759	CDS	207				hypothetical protein
BNEGNLPN_02760	CDS	1671				hypothetical protein
BNEGNLPN_02761	CDS	246				hypothetical protein
BNEGNLPN_02762	CDS	891	tuf1_1			Elongation factor Tu 1
BNEGNLPN_02763	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
BNEGNLPN_02764	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
BNEGNLPN_02765	CDS	579				hypothetical protein
BNEGNLPN_02766	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
BNEGNLPN_02767	CDS	630	rplC		COG0087	50S ribosomal protein L3
BNEGNLPN_02768	CDS	606	rplD		COG0088	50S ribosomal protein L4
BNEGNLPN_02769	CDS	303	rplW		COG0089	50S ribosomal protein L23
BNEGNLPN_02770	CDS	822	rplB		COG0090	50S ribosomal protein L2
BNEGNLPN_02771	CDS	279	rpsS		COG0185	30S ribosomal protein S19
BNEGNLPN_02772	CDS	333	rplV		COG0091	50S ribosomal protein L22
BNEGNLPN_02773	CDS	699	rpsC		COG0092	30S ribosomal protein S3
BNEGNLPN_02774	CDS	411	rplP		COG0197	50S ribosomal protein L16
BNEGNLPN_02775	CDS	192	rpmC		COG0255	50S ribosomal protein L29
BNEGNLPN_02776	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
BNEGNLPN_02777	CDS	372	rplN		COG0093	50S ribosomal protein L14
BNEGNLPN_02778	CDS	315	rplX		COG0198	50S ribosomal protein L24
BNEGNLPN_02779	CDS	540	rplE		COG0094	50S ribosomal protein L5
BNEGNLPN_02780	CDS	306	rpsN		COG0199	30S ribosomal protein S14
BNEGNLPN_02781	CDS	393	rpsH		COG0096	30S ribosomal protein S8
BNEGNLPN_02782	CDS	534	rplF		COG0097	50S ribosomal protein L6
BNEGNLPN_02783	CDS	354	rplR		COG0256	50S ribosomal protein L18
BNEGNLPN_02784	CDS	504	rpsE		COG0098	30S ribosomal protein S5
BNEGNLPN_02785	CDS	180	rpmD		COG1841	50S ribosomal protein L30
BNEGNLPN_02786	CDS	435	rplO		COG0200	50S ribosomal protein L15
BNEGNLPN_02787	CDS	1332	secY		COG0201	Protein translocase subunit SecY
BNEGNLPN_02788	CDS	357	rpsM		COG0099	30S ribosomal protein S13
BNEGNLPN_02789	CDS	621	rpsD		COG0522	30S ribosomal protein S4
BNEGNLPN_02790	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
BNEGNLPN_02791	CDS	387	rplQ		COG0203	50S ribosomal protein L17
BNEGNLPN_02792	CDS	369				hypothetical protein
BNEGNLPN_02793	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
BNEGNLPN_02794	CDS	279				hypothetical protein
BNEGNLPN_02795	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
BNEGNLPN_02796	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
BNEGNLPN_02797	CDS	1296	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
BNEGNLPN_02798	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
BNEGNLPN_02799	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
BNEGNLPN_02800	CDS	1125				hypothetical protein
BNEGNLPN_02801	CDS	474	smg			Protein Smg
BNEGNLPN_02802	CDS	543	topA_2	5.6.2.1		DNA topoisomerase 1
BNEGNLPN_02803	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
BNEGNLPN_02804	CDS	819	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BNEGNLPN_02805	CDS	258				hypothetical protein
BNEGNLPN_02806	CDS	555	yrdA_1		COG0663	Protein YrdA
BNEGNLPN_02807	CDS	891	tuf1_2			Elongation factor Tu 1
BNEGNLPN_02808	CDS	384	secE		COG0690	Protein translocase subunit SecE
BNEGNLPN_02809	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
BNEGNLPN_02810	CDS	429	rplK		COG0080	50S ribosomal protein L11
BNEGNLPN_02811	CDS	705	rplA		COG0081	50S ribosomal protein L1
BNEGNLPN_02812	CDS	498	rplJ		COG0244	50S ribosomal protein L10
BNEGNLPN_02813	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
BNEGNLPN_02814	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
BNEGNLPN_02815	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
BNEGNLPN_02816	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
BNEGNLPN_02817	CDS	318	chbA_2		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
BNEGNLPN_02818	CDS	306	celA_2	2.7.1.205		PTS system cellobiose-specific EIIB component
BNEGNLPN_02819	CDS	1533				hypothetical protein
BNEGNLPN_02820	CDS	1134	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
BNEGNLPN_02821	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
BNEGNLPN_02822	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
BNEGNLPN_02823	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
BNEGNLPN_02824	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
BNEGNLPN_02825	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
BNEGNLPN_02826	CDS	498	rsd		COG3160	Regulator of sigma D
BNEGNLPN_02827	CDS	774	nudC	3.6.1.22	COG2816	NADH pyrophosphatase
BNEGNLPN_02828	CDS	1065	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
BNEGNLPN_02829	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
BNEGNLPN_02830	CDS	591			COG3068	putative protein
BNEGNLPN_02831	CDS	273	hupA			DNA-binding protein HU-alpha
BNEGNLPN_02832	CDS	696				hypothetical protein
BNEGNLPN_02833	CDS	438	zraP		COG3678	Zinc resistance-associated protein
BNEGNLPN_02834	CDS	1395	zraS	2.7.13.3		Sensor protein ZraS
BNEGNLPN_02835	CDS	1332	zraR		COG2204	Transcriptional regulatory protein ZraR
BNEGNLPN_02836	CDS	1296	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
BNEGNLPN_02837	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
BNEGNLPN_02838	CDS	204				hypothetical protein
BNEGNLPN_02839	CDS	705				hypothetical protein
BNEGNLPN_02840	CDS	348				hypothetical protein
BNEGNLPN_02841	CDS	450				hypothetical protein
BNEGNLPN_02842	CDS	339				hypothetical protein
BNEGNLPN_02843	CDS	327				hypothetical protein
BNEGNLPN_02844	CDS	234				hypothetical protein
BNEGNLPN_02845	CDS	1218				hypothetical protein
BNEGNLPN_02846	CDS	849	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
BNEGNLPN_02847	CDS	1308				hypothetical protein
BNEGNLPN_02848	CDS	1743				hypothetical protein
BNEGNLPN_02849	CDS	465				hypothetical protein
BNEGNLPN_02850	CDS	342				hypothetical protein
BNEGNLPN_02851	CDS	246				hypothetical protein
BNEGNLPN_02852	CDS	261				hypothetical protein
BNEGNLPN_02853	CDS	273				hypothetical protein
BNEGNLPN_02854	CDS	285				hypothetical protein
BNEGNLPN_02855	CDS	150				hypothetical protein
BNEGNLPN_02856	CDS	201				hypothetical protein
BNEGNLPN_02857	CDS	276				hypothetical protein
BNEGNLPN_02858	CDS	345				hypothetical protein
BNEGNLPN_02859	CDS	540				hypothetical protein
BNEGNLPN_02860	CDS	312				hypothetical protein
BNEGNLPN_02861	CDS	705				hypothetical protein
BNEGNLPN_02862	CDS	366				hypothetical protein
BNEGNLPN_02863	CDS	297				hypothetical protein
BNEGNLPN_02864	CDS	2991				hypothetical protein
BNEGNLPN_02865	CDS	474				hypothetical protein
BNEGNLPN_02866	CDS	477				hypothetical protein
BNEGNLPN_02867	CDS	381				hypothetical protein
BNEGNLPN_02868	CDS	369	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BNEGNLPN_02869	CDS	864	dmsC_1		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
BNEGNLPN_02870	CDS	1149	ycaD_1			putative MFS-type transporter YcaD
BNEGNLPN_02871	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
BNEGNLPN_02872	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
BNEGNLPN_02873	CDS	858	focA		COG2116	putative formate transporter 1
BNEGNLPN_02874	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
BNEGNLPN_02875	CDS	693				hypothetical protein
BNEGNLPN_02876	CDS	1089	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
BNEGNLPN_02877	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
BNEGNLPN_02878	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
BNEGNLPN_02879	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
BNEGNLPN_02880	CDS	288	ihfB		COG0776	Integration host factor subunit beta
BNEGNLPN_02881	CDS	2265				hypothetical protein
BNEGNLPN_02882	CDS	1749	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
BNEGNLPN_02883	CDS	981	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
BNEGNLPN_02884	CDS	1230				hypothetical protein
BNEGNLPN_02885	CDS	183				hypothetical protein
BNEGNLPN_02886	CDS	747	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
BNEGNLPN_02887	CDS	894				hypothetical protein
BNEGNLPN_02888	CDS	780				hypothetical protein
BNEGNLPN_02889	CDS	801	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
BNEGNLPN_02890	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
BNEGNLPN_02891	CDS	705	mukE		COG3095	Chromosome partition protein MukE
BNEGNLPN_02892	CDS	4449	mukB		COG3096	Chromosome partition protein MukB
BNEGNLPN_02893	CDS	1791	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
BNEGNLPN_02894	CDS	216				hypothetical protein
BNEGNLPN_02895	CDS	636				hypothetical protein
BNEGNLPN_02896	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
BNEGNLPN_02897	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
BNEGNLPN_02898	CDS	1080	yedS		COG3203	Outer membrane protein YedS
BNEGNLPN_02899	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
BNEGNLPN_02900	CDS	465	lrp_1		COG1522	Leucine-responsive regulatory protein
BNEGNLPN_02901	CDS	1212	dpaL	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
BNEGNLPN_02902	CDS	1290	sdaC_1		COG0814	Serine transporter
BNEGNLPN_02903	CDS	1239	amaB_1	3.5.1.87		N-carbamoyl-L-amino acid hydrolase
BNEGNLPN_02904	CDS	1167	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
BNEGNLPN_02905	CDS	1239	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
BNEGNLPN_02906	CDS	2616	pepN	3.4.11.2	COG0308	Aminopeptidase N
BNEGNLPN_02907	CDS	774	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
BNEGNLPN_02908	CDS	792	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
BNEGNLPN_02909	CDS	1146	ssuD	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
BNEGNLPN_02910	CDS	963	ssuA_1			Putative aliphatic sulfonates-binding protein
BNEGNLPN_02911	CDS	576	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
BNEGNLPN_02912	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
BNEGNLPN_02913	CDS	543	zapC			Cell division protein ZapC
BNEGNLPN_02914	CDS	1110	ycbX		COG0633	putative protein YcbX
BNEGNLPN_02915	CDS	2106	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
BNEGNLPN_02916	CDS	1908	uup		COG0488	ABC transporter ATP-binding protein uup
BNEGNLPN_02917	CDS	1269	pqiA		COG2995	Intermembrane transport protein PqiA
BNEGNLPN_02918	CDS	1638	pqiB		COG3008	Intermembrane transport protein PqiB
BNEGNLPN_02919	CDS	564	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
BNEGNLPN_02920	CDS	519	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
BNEGNLPN_02921	CDS	1758	lon_1	3.4.21.53		Lon protease
BNEGNLPN_02922	CDS	453	matP		COG3120	Macrodomain Ter protein
BNEGNLPN_02923	CDS	1071	ompA_2		COG2885	Outer membrane protein A
BNEGNLPN_02924	CDS	510	sulA		COG5404	Cell division inhibitor SulA
BNEGNLPN_02925	CDS	597	sxy		COG3070	Protein Sxy
BNEGNLPN_02926	CDS	2136	yccS		COG1289	Inner membrane protein YccS
BNEGNLPN_02927	CDS	447	yccF		COG3304	Inner membrane protein YccF
BNEGNLPN_02928	CDS	2055	helD	3.6.4.12	COG0210	DNA helicase IV
BNEGNLPN_02929	CDS	474	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
BNEGNLPN_02930	CDS	414	yccU		COG1832	putative protein YccU
BNEGNLPN_02931	CDS	318	hspQ		COG3785	Heat shock protein HspQ
BNEGNLPN_02932	CDS	1203	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
BNEGNLPN_02933	CDS	555				hypothetical protein
BNEGNLPN_02934	CDS	789	appY		COG2207	HTH-type transcriptional regulator AppY
BNEGNLPN_02935	CDS	282	yccX	3.6.1.7	COG1254	Acylphosphatase
BNEGNLPN_02936	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
BNEGNLPN_02937	CDS	660	yccA		COG0670	Modulator of FtsH protease YccA
BNEGNLPN_02938	CDS	1653	oppA_1		COG4166	Periplasmic oligopeptide-binding protein
BNEGNLPN_02939	tRNA	88				tRNA-Ser(tga)
BNEGNLPN_02940	CDS	2427	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
BNEGNLPN_02941	CDS	342			COG1366	Putative anti-sigma factor antagonist
BNEGNLPN_02942	CDS	1536	pdeG_2	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
BNEGNLPN_02943	CDS	1017	fbpA			Fe(3+)-binding periplasmic protein
BNEGNLPN_02944	CDS	1575				hypothetical protein
BNEGNLPN_02945	CDS	1029	fbpC	7.2.2.7		Fe(3+) ions import ATP-binding protein FbpC
BNEGNLPN_02946	CDS	180				hypothetical protein
BNEGNLPN_02947	CDS	921				hypothetical protein
BNEGNLPN_02948	CDS	834	rhaR_4			HTH-type transcriptional activator RhaR
BNEGNLPN_02949	CDS	768				hypothetical protein
BNEGNLPN_02950	CDS	342	frwD	2.7.1.202	COG1445	PTS system fructose-like EIIB component 3
BNEGNLPN_02951	CDS	876	cutD_1	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
BNEGNLPN_02952	CDS	2298	cutC_2	4.3.99.4	COG1882	Choline trimethylamine-lyase
BNEGNLPN_02953	CDS	321	fruA_2		COG1299	PTS system fructose-specific EIIB'BC component
BNEGNLPN_02954	CDS	1077	manP_1		COG1299	PTS system mannose-specific EIIBCA component
BNEGNLPN_02955	CDS	2502	fryA		COG1080	Multiphosphoryl transfer protein 1
BNEGNLPN_02956	CDS	966	yeaX_1	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
BNEGNLPN_02957	CDS	1449	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
BNEGNLPN_02958	CDS	1125	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
BNEGNLPN_02959	CDS	1608	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
BNEGNLPN_02960	CDS	1086	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
BNEGNLPN_02961	CDS	942	dmlR_9			HTH-type transcriptional regulator DmlR
BNEGNLPN_02962	CDS	1281	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
BNEGNLPN_02963	CDS	1488	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
BNEGNLPN_02964	CDS	558	puuR			HTH-type transcriptional regulator PuuR
BNEGNLPN_02965	CDS	765	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
BNEGNLPN_02966	CDS	1422	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
BNEGNLPN_02967	CDS	192				hypothetical protein
BNEGNLPN_02968	CDS	1392	puuP		COG0531	Putrescine importer PuuP
BNEGNLPN_02969	CDS	123				hypothetical protein
BNEGNLPN_02970	CDS	222				hypothetical protein
BNEGNLPN_02971	CDS	789				hypothetical protein
BNEGNLPN_02972	CDS	450				hypothetical protein
BNEGNLPN_02973	CDS	1248	agp_2	3.1.3.10		Glucose-1-phosphatase
BNEGNLPN_02974	CDS	228	yccJ			putative protein YccJ
BNEGNLPN_02975	CDS	597	wrbA	1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
BNEGNLPN_02976	CDS	939				hypothetical protein
BNEGNLPN_02977	CDS	1323	rutG		COG2233	Putative pyrimidine permease RutG
BNEGNLPN_02978	CDS	495	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
BNEGNLPN_02979	CDS	591	rutE	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
BNEGNLPN_02980	CDS	804	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
BNEGNLPN_02981	CDS	393	rutC_1	1.-.-.-	COG0251	Putative aminoacrylate peracid reductase RutC
BNEGNLPN_02982	CDS	711	rutB_1	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
BNEGNLPN_02983	CDS	1092	rutA	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
BNEGNLPN_02984	CDS	639	rutR		COG1309	HTH-type transcriptional regulator RutR
BNEGNLPN_02985	CDS	396				hypothetical protein
BNEGNLPN_02986	CDS	3963	putA		COG0506	Bifunctional protein PutA
BNEGNLPN_02987	CDS	1509	putP		COG0591	Sodium/proline symporter
BNEGNLPN_02988	CDS	435				hypothetical protein
BNEGNLPN_02989	CDS	1218	nupC_2		COG1972	Nucleoside permease NupC
BNEGNLPN_02990	CDS	831	efeU		COG0672	Ferrous iron permease EfeU
BNEGNLPN_02991	CDS	1128	efeO		COG2822	Iron uptake system component EfeO
BNEGNLPN_02992	CDS	1284	efeB	1.11.1.-	COG2837	Deferrochelatase/peroxidase EfeB
BNEGNLPN_02993	CDS	789	phoH		COG1702	Protein PhoH
BNEGNLPN_02994	CDS	501	dsbA_2		COG0526	Thiol:disulfide interchange protein DsbA
BNEGNLPN_02995	CDS	504			COG1662	IS1 family transposase IS1R
BNEGNLPN_02996	CDS	1617				hypothetical protein
BNEGNLPN_02997	CDS	1653	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
BNEGNLPN_02998	CDS	1434	ttdT		COG0471	L-tartrate/succinate antiporter
BNEGNLPN_02999	CDS	2778	namA_1	1.6.99.1		NADPH dehydrogenase
BNEGNLPN_03000	CDS	951	apbE_2	2.7.1.180	COG1477	FAD:protein FMN transferase
BNEGNLPN_03001	CDS	720	dcuR		COG4565	Transcriptional regulatory protein DcuR
BNEGNLPN_03002	CDS	1617	dcuS	2.7.13.3	COG3290	Sensor histidine kinase DcuS
BNEGNLPN_03003	CDS	357				hypothetical protein
BNEGNLPN_03004	CDS	921	murQ_1	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
BNEGNLPN_03005	CDS	1647	mqo_2	1.1.5.4	COG0579	Malate:quinone oxidoreductase
BNEGNLPN_03006	CDS	927	cynR_4			HTH-type transcriptional regulator CynR
BNEGNLPN_03007	CDS	903	fabD_2	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
BNEGNLPN_03008	CDS	618	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
BNEGNLPN_03009	CDS	960				hypothetical protein
BNEGNLPN_03010	CDS	801				hypothetical protein
BNEGNLPN_03011	CDS	834	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
BNEGNLPN_03012	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
BNEGNLPN_03013	CDS	843	citG_2	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
BNEGNLPN_03014	CDS	1656	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
BNEGNLPN_03015	CDS	1035	tqsA		COG0628	AI-2 transport protein TqsA
BNEGNLPN_03016	CDS	363	mdtJ		COG2076	Spermidine export protein MdtJ
BNEGNLPN_03017	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
BNEGNLPN_03018	CDS	813				hypothetical protein
BNEGNLPN_03019	CDS	105				hypothetical protein
BNEGNLPN_03020	CDS	372				hypothetical protein
BNEGNLPN_03021	CDS	1488		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
BNEGNLPN_03022	CDS	1251	ynfM			Inner membrane transport protein YnfM
BNEGNLPN_03023	CDS	903	hcaR			Hca operon transcriptional activator HcaR
BNEGNLPN_03024	CDS	1224	mlc		COG1940	Protein mlc
BNEGNLPN_03025	CDS	696	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
BNEGNLPN_03026	CDS	1296	clcB_1		COG0038	Voltage-gated ClC-type chloride channel ClcB
BNEGNLPN_03027	CDS	609	dmsD		COG3381	Tat proofreading chaperone DmsD
BNEGNLPN_03028	CDS	858	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
BNEGNLPN_03029	CDS	369	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
BNEGNLPN_03030	CDS	258				IS1380 family transposase ISEcp1
BNEGNLPN_03031	CDS	123				hypothetical protein
BNEGNLPN_03032	CDS	642				hypothetical protein
BNEGNLPN_03033	CDS	420	neo	2.7.1.95		Aminoglycoside 3'-phosphotransferase
BNEGNLPN_03034	CDS	837				hypothetical protein
BNEGNLPN_03035	CDS	924			COG3039	IS5 family transposase IS903
BNEGNLPN_03036	CDS	888	lon_2	3.4.21.53		Lon protease
BNEGNLPN_03037	CDS	804				IS3 family transposase ISEc15
BNEGNLPN_03038	CDS	285				IS3 family transposase ISEc15
BNEGNLPN_03039	CDS	417	vapC_2	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
BNEGNLPN_03040	CDS	231				hypothetical protein
BNEGNLPN_03041	CDS	351				hypothetical protein
BNEGNLPN_03042	CDS	744				hypothetical protein
BNEGNLPN_03043	CDS	777	xerC_3			Tyrosine recombinase XerC
BNEGNLPN_03044	CDS	258				hypothetical protein
BNEGNLPN_03045	CDS	867				hypothetical protein
BNEGNLPN_03046	CDS	270				hypothetical protein
BNEGNLPN_03047	CDS	1206	parA			Plasmid partition protein A
BNEGNLPN_03048	CDS	975	virB		COG1475	Virulence regulon transcriptional activator VirB
BNEGNLPN_03049	CDS	1272	umuC_2		COG0389	Protein UmuC
BNEGNLPN_03050	CDS	432	umuD_2	3.4.21.-	COG1974	Protein UmuD
BNEGNLPN_03051	CDS	363				hypothetical protein
BNEGNLPN_03052	CDS	417				hypothetical protein
BNEGNLPN_03053	CDS	276			COG1662	IS1 family transposase IS1A
BNEGNLPN_03054	CDS	378			COG1662	IS1 family transposase IS1X3
BNEGNLPN_03055	CDS	819				hypothetical protein
BNEGNLPN_03056	CDS	678			COG3039	IS5 family transposase IS903
BNEGNLPN_03057	CDS	1725				Tn3 family transposase TnAs1
BNEGNLPN_03058	rRNA	111				5S ribosomal RNA
BNEGNLPN_03059	tRNA	77				tRNA-Asp(gtc)
BNEGNLPN_03060	CDS	804	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
BNEGNLPN_03061	CDS	906	dmlR_10			HTH-type transcriptional regulator DmlR
BNEGNLPN_03062	CDS	1191	ydhP_1		COG2814	Inner membrane transport protein YdhP
BNEGNLPN_03063	CDS	807				hypothetical protein
BNEGNLPN_03064	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
BNEGNLPN_03065	CDS	1155	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
BNEGNLPN_03066	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
BNEGNLPN_03067	CDS	723				hypothetical protein
BNEGNLPN_03068	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
BNEGNLPN_03069	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
BNEGNLPN_03070	tRNA	77				tRNA-Asp(gtc)
BNEGNLPN_03071	CDS	882	cmpR_3			HTH-type transcriptional activator CmpR
BNEGNLPN_03072	CDS	591	eamB		COG1280	Cysteine/O-acetylserine efflux protein
BNEGNLPN_03073	CDS	771	yafV	3.5.1.3		Omega-amidase YafV
BNEGNLPN_03074	CDS	2445	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
BNEGNLPN_03075	CDS	582	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
BNEGNLPN_03076	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
BNEGNLPN_03077	CDS	741				hypothetical protein
BNEGNLPN_03078	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
BNEGNLPN_03079	CDS	1239	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
BNEGNLPN_03080	CDS	795	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
BNEGNLPN_03081	CDS	639	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
BNEGNLPN_03082	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
BNEGNLPN_03083	CDS	1224	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
